municipio_id,nombre,year
12133,VILLANUEVA DE VIVER,2009
12137,VILLORES,1986
12134,VILAR DE CANES,2012
12139,VISTABELLA DEL MAESTRAT,2011
12141,ZORITA DEL MAESTRAZGO,1986
12052,XERT,2006
12140,VIVER,1994
12138,VINAROS,2001
12142,ZUCAINA,2011
13001,ABENOJAR,2007
13003,ALAMILLO,2011
13002,AGUDO,1989
13004,ALBALADEJO,1989
13005,ALCAZAR DE SAN JUAN,2008
13007,ALCOLEA DE CALATRAVA,1989
13008,ALCUBILLAS,1989
13006,ALCOBA,1989
13009,ALDEA DEL REY,2007
13010,ALHAMBRA,2014
13011,ALMADEN,2002
13012,ALMADENEJOS,1989
13013,ALMAGRO,2007
13014,ALMEDINA,1989
13016,ALMURADIEL,2009
13015,ALMODOVAR DEL CAMPO,2002
13017,ANCHURAS,2009
13903,ARENALES DE SAN GREGORIO,2012
13018,ARENAS DE SAN JUAN,1989
13021,ARROBA DE LOS MONTES,1989
13020,ARGAMASILLA DE CALATRAVA,1996
13019,ARGAMASILLA DE ALBA,2003
13023,BOLAÑOS DE CALATRAVA,2007
13022,BALLESTEROS DE CALATRAVA,2013
13024,BRAZATORTAS,2013
13025,CABEZARADOS,2006
13027,CALZADA DE CALATRAVA,2004
13026,CABEZARRUBIAS DEL PUERTO,2010
13028,CAMPO DE CRIPTANA,1996
13033,CASTELLAR DE SANTIAGO,2010
13030,CARACUEL DE CALATRAVA,2009
13032,CARRIZOSA,2010
13029,CAÑADA DE CALATRAVA,1990
13031,CARRION DE CALATRAVA,2005
13039,DAIMIEL,2000
13035,CORRAL DE CALATRAVA,2011
13037,COZAR,2013
13034,CIUDAD REAL,2012
13038,CHILLON,1990
13043,FUENLLANA,1990
13901,EL ROBLEDO,1990
13042,FUENCALIENTE,1990
13041,FONTANAREJO,2014
13040,FERNAN CABALLERO,2009
13046,GUADALMEZ,2005
13044,FUENTE EL FRESNO,1990
13048,HINOJOSAS DE CALATRAVA,2004
13047,HERENCIA,2000
13045,GRANATULA DE CALATRAVA,1990
13049,HORCAJO DE LOS MONTES,2011
13050,LAS LABORES,1990
13904,LLANOS DEL CAUDILLO,2004
13036,LOS CORTIJOS,2013
13079,LA SOLANA,1996
13067,LOS POZUELOS DE CVA,2007
13054,MEMBRILLA,2003
13052,MALAGON,1994
13053,MANZANARES,2001
13051,LUCIANA,1990
13055,MESTANZA,2013
13056,MIGUELTURRA,2006
13059,NAVALPINO,2011
13057,MONTIEL,2014
13058,MORAL DE CALATRAVA,1996
13061,PEDRO MUÑOZ,2002
13062,PICON,1990
13060,NAVAS DE ESTENA,2005
13063,PIEDRABUENA,2007
13064,POBLETE,2006
13068,PUEBLA DE DON RODRIGO,1990
13070,PUERTO LAPICE,2010
13065,PORZUNA,2004
13069,PUEBLA DEL PRINCIPE,2014
13066,POZUELO DE CALATRAVA,2006
13071,PUERTOLLANO,1997
13072,RETUERTA DEL BULLAQUE,2008
13902,RUIDERA,2007
13073,SACERUELA,2007
13074,SAN CARLOS DEL VALLE,2014
13075,SAN LORENZO DE CALATRAVA,1990
13078,SOCUELLAMOS,1996
13076,SANTA CRUZ DE LOS CAÑAMOS,2014
13077,SANTA CRUZ DE MUDELA,2007
13080,SOLANA DEL PINO,1990
13082,TOMELLOSO,2001
13081,TERRINCHES,2011
13083,TORRALBA DE CALATRAVA,2005
13084,TORRE DE JUAN ABAD,2004
13085,TORRENUEVA,2014
13089,VILLAHERMOSA,2014
13090,VILLAMANRIQUE,2013
13088,VALENZUELA DE CALATRAVA,2006
13087,VALDEPEÑAS,2005
13086,VALDEMANCO DEL ESTERAS,1990
13091,VILLAMAYOR DE CALATRAVA,2005
13092,VILLANUEVA DE LA FUENTE,2013
13093,VILLANUEVA DE LOS INFANTES,2014
13095,VILLAR DEL POZO,2008
13094,VILLANUEVA DE SAN CARLOS,1990
14002,AGUILAR DE LA FRONTERA,1999
13097,VILLARTA DE SAN JUAN,2006
13096,VILLARRUBIA DE LOS OJOS,2009
14001,ADAMUZ,2004
13098,VISO DEL MARQUES,2005
14004,ALMEDINILLA,1998
14006,AÑORA,2005
14005,ALMODOVAR DEL RIO,2009
14003,ALCARACEJOS,2002
14007,BAENA,2005
14011,BLAZQUEZ,1996
14009,BELMEZ,2006
14008,BELALCAZAR,2005
14012,BUJALANCE,2007
14010,BENAMEJI,2012
14016,CARDEÑA,2002
14015,CARCABUEY,2001
14013,CABRA,2005
14019,CASTRO DEL RIO,1999
14014,CAÑETE DE LAS TORRES,2008
14020,CONQUISTA,2004
14022,DOÑA MENCIA,2005
14018,EL CARPIO,1994
14023,DOS TORRES,2001
14021,CORDOBA,1995
14024,ENCINAS REALES,2001
14025,ESPEJO,2002
14074,EL VISO,2002
14026,ESPIEL,1986
14027,FERNAN-NUÑEZ,1998
14029,FUENTE OBEJUNA,2006
14901,FUENTE CARRETEROS,2010
14028,FUENTE LA LANCHA,2008
14031,FUENTE-TOJAR,1998
14030,FUENTE PALMERA,2010
14034,GUIJO,2006
14037,IZNAJAR,2001
14033,GUADALCAZAR,2008
14035,HINOJOSA DEL DUQUE,1989
14036,HORNACHUELOS,2006
14017,LA CARLOTA,2004
14032,LA GRANJUELA,2006
14065,LA VICTORIA,2008
14902,LA GUIJARROSA,2004
14057,LA RAMBLA,2005
14039,LUQUE,1998
14042,MONTILLA,1997
14041,MONTEMAYOR,1998
14040,MONTALBAN DE CORDOBA,1998
14038,LUCENA,2000
14043,MONTORO,2003
14044,MONTURQUE,2005
14046,NUEVA CARTEYA,2003
14047,OBEJO,2008
14045,MORILES,2000
14048,PALENCIANA,2001
14051,PEDROCHE,2001
14049,PALMA DEL RIO,2009
14050,PEDRO ABAD,2007
14052,PEÑARROYA-PUEBLONUEVO,2006
14053,POSADAS,2007
14058,RUTE,2000
14056,PUENTE GENIL,1996
14055,PRIEGO DE CORDOBA,1994
14054,POZOBLANCO,2004
14059,SAN SEBASTIAN DE LOS BALLESTER,2008
14060,SANTAELLA,2004
14061,SANTA EUFEMIA,2002
14063,VALENZUELA,2004
14062,TORRECAMPO,2006
14064,VALSEQUILLO,2006
14067,VILLAFRANCA DE CORDOBA,2008
14068,VILLAHARTA,2006
14066,VILLA DEL RIO,2002
14069,VILLANUEVA DE CORDOBA,2007
14070,VILLANUEVA DEL DUQUE,2004
14072,VILLARALTO,2001
14071,VILLANUEVA DEL REY,2006
14073,VILLAVICIOSA DE CORDOBA,2005
14075,ZUHEROS,2005
15041,A LARACHA,2006
15067,A POBRA DO CARAMIÑAL,2012
15030,A CORUÑA,1997
15018,A CAPELA,2009
15007,A BAÑA,2006
15005,ARTEIXO,2008
15003,ARANGA,2015
15002,AMES,2005
15004,ARES,2007
15001,ABEGONDO,2020
15008,BERGONDO,2014
15006,ARZUA,2013
15070,AS PONTES DE GARCIA RODRIGUEZ,2003
15081,AS SOMOZAS,2009
15009,BETANZOS,2008
15010,BOIMORTO,2014
15012,BOQUEIXON,2002
15014,CABANA DE BERGANTIÑOS,2007
15013,BRION,2006
15011,BOIRO,2008
15017,CAMBRE,2015
15901,CARIÑO,2005
15015,CABANAS,2009
15016,CAMARIÑAS,2020
15019,CARBALLO,2009
15024,CERCEDA,2005
15022,CEDEIRA,2014
15021,CARRAL,1994
15020,CARNOTA,2011
15023,CEE,2005
15027,COIROS,2006
15025,CERDIDO,2009
15026,CESURAS,2007
15029,CORISTANCO,2005
15028,CORCUBION,1994
15033,DODRO,2014
15034,DUMBRIA,1994
15035,FENE,2005
15032,CURTIS,2015
15031,CULLEREDO,1994
15039,IRIXOA,2016
15036,FERROL,2004
15040,LAXE,2020
15038,FRADES,1994
15037,FISTERRA,2002
15042,LOUSAME,2009
15044,MAÑON,2018
15043,MALPICA DE BERGANTIÑOS,2001
15045,MAZARICOS,1994
15046,MELIDE,1994
15047,MESIA,2015
15049,MOECHE,2014
15050,MONFERO,1996
15048,MIÑO,2004
15051,MUGARDOS,2002
15055,NEDA,1994
15053,MUROS,2014
15054,NARON,2009
15052,MUXIA,2014
15056,NEGREIRA,2005
15060,OROSO,2008
15058,OLEIROS,1998
15059,ORDES,2014
15057,NOIA,2010
15066,O PINO,2007
15063,OZA DOS RIOS,2006
15061,ORTIGUEIRA,1996
15902,OZA-CESURAS,
15062,OUTES,1994
15064,PADERNE,2019
15072,RIANXO,2013
15068,PONTECESO,2007
15069,PONTEDEUME,2020
15071,PORTO DO SON,2015
15065,PADRON,2007
15073,RIBEIRA,2007
15076,SAN SADURNIÑO,1996
15075,SADA,2020
15077,SANTA COMBA,2005
15074,ROIS,2007
15078,SANTIAGO DE COMPOSTELA,2010
15080,SOBRADO,2014
15082,TEO,2019
15083,TOQUES,2011
15079,SANTISO,1996
15084,TORDOIA,1994
15088,VAL DO DUBRA,2002
15087,VALDOVIÑO,1994
15085,TOURO,2014
15086,TRAZO,2007
15091,VILARMAIOR,2009
15092,VIMIANZO,1994
15090,VILASANTAR,2006
15089,VEDRA,2011
15093,ZAS,2014
16005,ALBALATE DE LAS NOGUERAS,2011
16006,ALBENDEA,1989
16001,ABIA DE LA OBISPALIA,1989
16004,ALBALADEJO DEL CUENDE,1987
16003,ALARCON,1984
16009,ALCANTUD,1989
16012,ALCONCHEL DE LA ESTRELLA,1989
16011,ALCOHUJATE,1989
16010,ALCAZAR DEL REY,1989
16008,ALCALA DE LA VEGA,1989
16013,ALGARRA,1989
16017,ALMODOVAR DEL PINAR,1989
16016,ALMENDROS,1986
16018,ALMONACID DEL MARQUESADO,2011
16014,ALIAGUILLA,1984
16905,ARCAS,1989
16020,ARANDILLA DEL ARROYO,1989
16024,ARGUISUELAS,2009
16019,ALTAREJOS,2008
16022,ARCOS DE LA SIERRA,1989
16025,ARRANCACEPAS,1989
16026,ATALAYA DEL CAÑAVATE,1989
16027,BARAJAS DE MELO,1989
16029,BARCHIN DEL HOYO,1989
16030,BASCUÑANA DE SAN PEDRO,1989
16034,BELMONTEJO,1987
16033,BELMONTE,2005
16032,BELINCHON,2010
16031,BEAMUD,1989
16035,BETETA,1984
16040,BUENACHE DE LA SIERRA,1989
16036,BONICHES,1989
16039,BUENACHE DE ALARCON,2008
16041,BUENDIA,1984
16038,BUCIEGAS,1989
16045,CANALEJAS DEL ARROYO,1989
16042,CAMPILLO DE ALTOBUEY,2012
16901,CAMPOS DEL PARAISO,1984
16043,CAMPILLOS-PARAVIENTOS,1989
16044,CAMPILLOS-SIERRA,1989
16060,CASAS DE BENITEZ,1986
16058,CARRASCOSA DE HARO,1989
16055,CARBONERAS DE GUADAZAON,1989
16056,CARDENETE,1984
16057,CARRASCOSA,1984
16063,CASAS DE GUIJARRO,1986
16061,CASAS DE FERNANDO ALONSO,2007
16062,CASAS DE GARCIMOLINA,1989
16064,CASAS DE HARO,1984
16065,CASAS DE LOS PINOS,1986
16066,CASASIMARRO,2005
16067,CASTEJON,1989
16068,CASTILLEJO DE INIESTA,1986
16072,CASTILLO DE GARCIMUÑOZ,1989
16070,CASTILLEJO-SIERRA,1989
16050,CAÑAVERAS,1984
16071,CASTILLO-ALBARAÑEZ,1989
16047,CAÑADA JUNCOSA,1989
16048,CAÑAMARES,2007
16046,CAÑADA DEL HOYO,1984
16052,CAÑETE,2013
16051,CAÑAVERUELAS,1989
16053,CAÑIZARES,1989
16073,CERVERA DEL LLANO,1987
16023,CHILLARON DE CUENCA,1989
16079,CUEVA DEL HIERRO,1989
16078,CUENCA,2017
16081,CHUMILLAS,1989
16049,EL CAÑAVATE,1989
16002,EL ACEBRON,1989
16098,EL HERRUMBLAR,1986
16153,EL PEDERNOSO,1987
16158,EL PICAZO,1986
16155,EL PERAL,1986
16101,EL HITO,1989
16171,EL PROVENCIO,2007
16169,EL POZUELO,1989
16083,FRESNEDA DE ALTAREJOS,1989
16173,EL VALLE DE ALTOMIRA,1989
16082,ENGUIDANOS,2009
16088,FUENTELESPINO DE MOYA,1984
16084,FRESNEDA DE LA SIERRA,1989
16086,FUENTE DE PEDRO NAHARRO,2005
16087,FUENTELESPINO DE HARO,1984
16904,FUENTENAVA DE JABAGA,1984
16094,GASCUEÑA,1989
16092,GABALDON,2014
16089,FUENTES,1989
16091,FUERTESCUSA,1989
16093,GARABALLA,1989
16095,GRAJA DE CAMPALBO,1989
16102,HONRUBIA,2009
16096,GRAJA DE INIESTA,1986
16097,HENAREJOS,2009
16103,HONTANAYA,1986
16108,HUELVES,1989
16104,HONTECILLAS,2012
16107,HUELAMO,1989
16106,HORCAJO DE SANTIAGO,1996
16109,HUERGUINA,1989
16110,HUERTA DE LA OBISPALIA,1989
16111,HUERTA DEL MARQUESADO,1989
16112,HUETE,2007
16007,LA ALBERCA DE ZANCARA,2007
16113,INIESTA,2007
16099,LA HINOJOSA,1987
16085,LA FRONTERA,1989
16015,LA ALMARCHA,1987
16074,LA CIERVA,1989
16152,LA PARRA DE LAS VEGAS,1989
16156,LA PERALEJA,1989
16115,LAGUNA DEL MARQUESADO,1989
16116,LAGUNASECA,1989
16117,LANDETE,1989
16157,LA PESQUERA,2009
16124,LAS MESAS,2007
16154,LAS PEDROÑERAS,1998
16118,LEDAÑA,1984
16903,LAS VALERAS,2007
16121,LAS MAJADAS,1984
16119,LEGANIEL,1989
16906,LOS VALDECOLMENAS,1989
16100,LOS HINOJOSOS,2010
16123,MASEGOSA,1989
16122,MARIANA,1989
16129,MONTALBANEJO,1987
16126,MIRA,1989
16125,MINGLANILLA,2001
16130,MONTALBO,2007
16128,MONREAL DEL LLANO,1987
16132,MOTA DE ALTAREJOS,1989
16135,MOYA,2020
16133,MOTA DEL CUERVO,1996
16131,MONTEAGUDO DE LAS SALINAS,1989
16134,MOTILLA DEL PALANCAR,1996
16137,NARBONETA,1989
16141,OLMEDA DEL REY,1989
16140,OLMEDA DE LA CUESTA,1989
16139,OLIVARES DE JUCAR,2012
16142,OLMEDILLA DE ALARCON,1989
16147,PAJARONCILLO,1989
16143,OLMEDILLA DE ELIZ,1989
16148,PALOMARES DEL CAMPO,2013
16146,PAJARON,1989
16145,OSA DE LA VEGA,1984
16149,PALOMERA,2012
16160,PINEDA DE GIGUELA,1989
16150,PARACUELLOS,1984
16151,PAREDES,1989
16159,PINAREJO,1989
16162,PORTALRUBIO DE GUADAMEJUD,1989
16161,PIQUERAS DEL CASTILLO,1984
16163,PORTILLA,1989
16165,POYATOS,1989
16166,POZOAMARGO,2011
16908,POZORRUBIELOS DE LA MANCHA,1986
16170,PRIEGO,1989
16172,PUEBLA DE ALMENARA,2020
16167,POZORRUBIO DE SANTIAGO,1986
16174,PUEBLA DEL SALVADOR,2011
16176,RADA DE HARO,1989
16177,REILLO,1989
16185,SACEDA-TRASIERRA,1989
16181,ROZALEN DEL MONTE,2014
16175,QUINTANAR DEL REY,2013
16188,SALMERONCILLOS,1989
16189,SALVACAÑETE,1984
16186,SAELICES,1984
16190,SAN CLEMENTE,1999
16187,SALINAS DEL MANZANO,1984
16196,SANTA MARIA DE LOS LLANOS,1987
16192,SAN MARTIN DE BONICHES,1989
16191,SAN LORENZO DE LA PARRILLA,2013
16193,SAN PEDRO PALMICHES,1989
16194,SANTA CRUZ DE MOYA,1989
16197,SANTA MARIA DEL VAL,1989
16199,SOLERA DE GABALDON,1989
16195,SANTA MARIA DEL CAMPO RUS,1989
16198,SISANTE,2005
16909,SOTORRIBAS,1984
16202,TALAYUELAS,1989
16205,TEJADILLOS,1989
16204,TEBAR,1984
16206,TINAJAS,1989
16203,TARANCON,2000
16212,TORRUBIA DEL CAMPO,1984
16215,TRAGACETE,2008
16213,TORRUBIA DEL CASTILLO,1987
16209,TORRALBA,1989
16211,TORREJONCILLO DEL REY,1989
16219,UÑA,1989
16216,TRESJUNCOS,1987
16217,TRIBALDOS,2013
16224,VALDEMECA,2011
16218,UCLES,1984
16231,VALHERMOSO DE LA FUENTE,1984
16225,VALDEMORILLO DE LA SIERRA,1989
16228,VALDEOLIVAS,1989
16902,VALDETORTOLA,1989
16227,VALDEMORO-SIERRA,1989
16237,VALVERDEJO,1989
16239,VEGA DEL CODORNO,1989
16234,VALSALOBRE,1984
16238,VARA DE REY,1984
16236,VALVERDE DE JUCAR,2010
16244,VILLAGARCIA DEL LLANO,1986
16240,VELLISCA,1989
16245,VILLALBA DE LA SIERRA,1984
16243,VILLAESCUSA DE HARO,1984
16242,VILLACONEJOS DE TRABAQUE,1989
16248,VILLALPARDO,2008
16249,VILLAMAYOR DE SANTIAGO,2007
16250,VILLANUEVA DE GUADAMEJUD,1989
16246,VILLALBA DEL REY,1984
16247,VILLALGORDO DEL MARQUESADO,1989
16255,VILLAR DE LA ENCINA,1989
16251,VILLANUEVA DE LA JARA,1986
16254,VILLAR DE DOMINGO GARCIA,1989
16253,VILLAR DE CAÑAS,1984
16263,VILLAR DE OLALLA,1984
16910,VILLAR Y VELASCO,2008
16258,VILLAR DEL HUMO,1989
16265,VILLAREJO DE LA PEÑUELA,1989
16264,VILLAREJO DE FUENTES,2013
16259,VILLAR DEL INFANTADO,1989
16266,VILLAREJO-PERIESTEBAN,2010
16270,VILLARRUBIO,1989
16271,VILLARTA,1986
16272,VILLAS DE LA VENTOSA,1989
16269,VILLARES DEL SAZ,1984
16273,VILLAVERDE Y PASACONSOL,2009
16276,YEMEDA,1989
16277,ZAFRA DE ZANCARA,2014
16275,VINDEL,1989
16274,VILLORA,1989
16278,ZAFRILLA,1989
16280,ZARZUELA,1989
16279,ZARZA DE TAJO,1989
17002,AIGUAVIVA,1986
17001,AGULLANA,1989
17004,ALBONS,1989
17006,ALP,1989
17003,ALBANYA,1989
17007,AMER,1990
17008,ANGLES,1986
17010,ARGELAGUER,1986
17012,AVINYONET DE PUIGVENTOS,2012
17009,ARBUCIES,1996
17016,BASCARA,1989
17015,BANYOLES,1995
17018,BELLCAIRE D'EMPORDA,1989
17013,BEGUR,1995
17019,BESALU,1986
17021,BEUDA,1989
17020,BESCANO,1989
17234,BIURE,1989
17023,BLANES,1990
17025,BORDILS,1989
17024,BOLVIR,1989
17029,BOADELLA I LES ESCAULES,2007
17026,BORRASSA,1989
17031,CABANELLES,1989
17027,BREDA,2008
17028,BRUNYOLA,2005
17030,CABANES,1989
17032,CADAQUES,1986
17036,CAMPDEVANOL,1997
17034,CALONGE I SANT ANTONI,1996
17035,CAMOS,1990
17033,CALDES DE MALAVELLA,1986
17037,CAMPELLES,1989
17039,CAMPRODON,1989
17038,CAMPLLONG,2009
17041,CANTALLOPS,1989
17040,CANET D'ADRI,1986
17044,CASSA DE LA SELVA,2011
17048,CASTELL-PLATJA D'ARO,2010
17046,CASTELLFOLLIT DE LA ROCA,2013
17047,CASTELLO D'EMPURIES,1996
17042,CAPMANY,1989
17049,CELRA,1985
17050,CERVIA DE TER,1987
17055,COLOMERS,2007
17054,COLERA,1989
17051,CISTELLA,1989
17058,CRESPIA,1989
17901,CRUILLES - MONELLS - ST SAD.,2007
17060,DARNIUS,1989
17057,CORÇA,1986
17056,CORNELLA DEL TERRI,1986
17061,DAS,1986
17064,ESPOLLA,2008
17063,ESPINELVES,1990
17140,EL PORT DE LA SELVA,1996
17005,EL FAR D'EMPORDA,1989
17067,FLAÇA,2007
17065,ESPONELLA,1989
17066,FIGUERES,1990
17069,FONTANALS DE CERDANYA,1989
17068,FOIXA,2003
17071,FONTCOBERTA,1986
17070,FONTANILLES,1989
17074,FORTIA,1989
17902,FORALLAC,2000
17073,FORNELLS DE LA SELVA,1987
17076,GARRIGOLES,1989
17078,GER,1989
17079,GIRONA,1990
17077,GARRIGUELLA,1989
17075,GARRIGAS,1989
17081,GUALTA,1989
17083,HOSTALRIC,2006
17080,GOMBREN,2003
17084,ISOVOL,1989
17082,GUILS DE CERDANYA,1989
17087,JUIA,1989
17062,L'ESCALA,1995
17022,LA BISBAL D'EMPORDA,2002
17011,L'ARMENTERA,1989
17085,JAFRE,1989
17130,LA PERA,2007
17086,LA JONQUERA,1996
17195,LA TALLADA D'EMPORDA,1999
17189,LA CELLERA DE TER,1996
17188,LA SELVA DE MAR,1987
17207,LA VALL D'EN BAS,2000
17014,LA VAJOL,1989
17208,LA VALL DE BIANYA,1987
17133,LES PLANES D'HOSTOLES,2013
17096,LES LLOSSES,1990
17088,LLADO,1989
17090,LLAMBILLES,1990
17089,LLAGOSTERA,2007
17091,LLANARS,1989
17139,LES PRESES,2000
17094,LLIVIA,2008
17095,LLORET DE MAR,1989
17097,MADREMANYA,2006
17092,LLANÇA,2006
17093,LLERS,1989
17100,MASARAC,1989
17102,MAÇANET DE CABRENYS,1987
17098,MAIA DE MONTCAL,1989
17103,MAÇANET DE LA SELVA,2004
17101,MASSANES,1990
17107,MOLLO,1989
17099,MERANGES,1989
17106,MOLLET DE PERALADA,1989
17105,MIERES,2010
17110,MONT-RAS,1989
17109,MONTAGUT I OIX,1987
17112,OGASSA,2007
17114,OLOT,2006
17115,ORDIS,1989
17111,NAVATA,1989
17118,PALAMOS,2010
17117,PALAFRUGELL,1989
17116,OSOR,1990
17119,PALAU DE SANTA EULALIA,1989
17121,PALAU-SATOR,1989
17126,PARLAVA,1989
17123,PALOL DE REVARDIT,1990
17125,PARDINES,1989
17124,PALS,1989
17120,PALAU-SAVERDERA,1989
17132,PERALADA,1989
17134,PLANOLES,1989
17135,PONT DE MOLINS,1989
17128,PAU,1989
17129,PEDRET I MARZA,1989
17142,QUART,1987
17141,PUIGCERDA,1986
17138,PORTBOU,1989
17137,PORQUERES,2006
17136,PONTOS,1989
17143,RABOS,1989
17144,REGENCOS,2007
17145,RIBES DE FRESER,2012
17043,QUERALBS,1989
17146,RIELLS I VIABREA,1990
17147,RIPOLL,1990
17151,RIUMORS,1989
17148,RIUDARENES,1990
17149,RIUDAURA,1987
17150,RIUDELLOTS DE LA SELVA,2004
17152,ROSES,2005
17154,SALES DE LLIERCA,1989
17155,SALT,1990
17153,RUPIA,1989
17157,SANT ANDREU SALOU,1990
17158,SANT CLIMENT SESCEBES,1989
17161,SANT FELIU DE PALLEROLS,2000
17159,SANT FELIU DE BUIXALLEU,1990
17183,SANT ANIOL DE FINESTRES,1990
17160,SANT FELIU DE GUIXOLS,1990
17163,SANT GREGORI,1989
17162,SANT FERRIOL,1989
17164,SANT HILARI SACALM,1988
17167,SANT JOAN DE LES ABADESSES,2007
17165,SANT JAUME DE LLIERCA,1987
17166,SANT JORDI DESVALLS,1989
17185,SANT JOAN LES FONTS,1996
17168,SANT JOAN DE MOLLET,1989
17169,SANT JULIA DE RAMIS,1990
17903,SANT JULIA DEL LLOR I BONMATI,2005
17173,SANT MARTI VELL,1989
17175,SANT MIQUEL DE FLUVIA,1986
17174,SANT MIQUEL DE CAMPMAJOR,1989
17172,SANT MARTI DE LLEMENA,1990
17171,SANT LLORENÇ DE LA MUGA,1989
17178,SANT PERE PESCADOR,1989
17181,SANTA CRISTINA D'ARO,2005
17176,SANT MORI,2007
17177,SANT PAU DE SEGURIES,1987
17180,SANTA COLOMA DE FARNERS,2004
17190,SERINYA,1989
17184,SANTA PAU,1987
17186,SARRIA DE TER,1994
17187,"SAUS, CAMALLERA I LLAMPAIES",1987
17182,SANTA LLOGAIA D'ALGUEMA,1989
17191,SERRA DE DARO,1989
17193,SILS,1989
17052,SIURANA,1989
17194,SUSQUEDA,1990
17192,SETCASES,2007
17197,TORRENT,1989
17196,TERRADES,2008
17199,TORROELLA DE MONTGRI,1986
17198,TORROELLA DE FLUVIA,1989
17200,TORTELLA,1987
17205,ULLASTRET,1989
17202,TOSSA DE MAR,1990
17201,TOSES,1989
17203,ULTRAMORT,1989
17204,ULLA,1989
17211,VERGES,1989
17170,VALLFOGONA DE RIPOLLES,2011
17209,VALL-LLOBREGA,2009
17206,URUS,1989
17210,VENTALLO,1989
17215,VILABLAREIX,2005
17212,VIDRA,1989
17230,VILA-SACRA,1989
17214,VILABERTRAN,1989
17213,VIDRERES,2008
17217,VILADAMAT,1989
17220,VILADRAU,1989
17216,VILADASENS,1989
17218,VILADEMULS,1989
17221,VILAFANT,1997
17225,VILAMACOLUM,1987
17226,VILAMALLA,1989
17224,VILALLONGA DE TER,1989
17223,VILAJUÏGA,2009
17227,VILAMANISCLE,2011
17222,VILAUR,1989
17228,VILANANT,2013
17233,VILOBI D'ONYAR,1990
17232,VILOPRIU,1989
18001,AGRON,2009
18005,ALBUÑAN,2007
18003,ALBOLOTE,2000
18002,ALAMEDILLA,2005
18006,ALBUÑOL,2009
18004,ALBONDON,2010
18012,ALGARINEJO,2008
18010,ALDEIRE,2005
18013,ALHAMA DE GRANADA,2006
18007,ALBUÑUELAS,2007
18011,ALFACAR,2003
18017,ALMUÑECAR,1997
18014,ALHENDIN,2002
18016,ALMEGIJAR,1994
18015,ALICUN DE ORTEGA,2007
18904,ALPUJARRA DE LA SIERRA,2012
18018,ALQUIFE,2007
18022,ATARFE,2012
18023,BAZA,2009
18020,ARENAS DEL REY,2009
18021,ARMILLA,1999
18028,BENALUA DE LAS VILLAS,2010
18024,BEAS DE GRANADA,2005
18025,BEAS DE GUADIX,2008
18027,BENALUA,2004
18029,BENAMAUREL,2007
18030,BERCHULES,2013
18032,BUBION,2015
18035,CADIAR,2013
18033,BUSQUISTAR,2014
18034,CACIN,2009
18036,CAJAR,2014
18037,CALICASAS,2005
18038,CAMPOTEJAR,2010
18042,CAPILEIRA,2013
18039,CANILES,2007
18046,CASTRIL,2011
18040,CAÑAR,1994
18044,CASTARAS,2016
18043,CARATAUNAS,1994
18045,CASTILLEJAR,2009
18061,CHIMENEAS,2009
18059,CHAUCHINA,2000
18062,CHURRIANA DE LA VEGA,1999
18048,CIJUELA,2004
18047,CENES DE LA VEGA,2002
18051,COLOMERA,2010
18050,COGOLLOS DE LA VEGA,2005
18049,COGOLLOS DE GUADIX,2005
18054,CORTES Y GRAENA,2007
18053,CORTES DE BAZA,2008
18912,CUEVAS DEL CAMPO,2007
18057,CULLAR VEGA,2004
18063,DARRO,2008
18064,DEHESAS DE GUADIX,2005
18056,CULLAR,2006
18065,DEHESAS VIEJAS,2009
18066,DEIFONTES,2010
18067,DIEZMA,2007
18069,DOLAR,2007
18068,DILAR,1996
18915,DOMINGO PEREZ DE GRANADA,2009
18071,DURCAL,2012
18910,EL PINAR,2008
18070,DUDAR,2007
18902,EL VALLE,2008
18074,FERREIRA,2005
18072,ESCUZAR,2006
18076,FONELAS,2007
18077,FORNES,2009
18078,FREILA,2007
18083,GOBERNADOR,2009
18082,GALERA,2009
18085,GOR,2007
18084,GOJAR,2000
18079,FUENTE VAQUEROS,2003
18086,GORAFE,2004
18093,GUALCHOS,2010
18089,GUADIX,2005
18087,GRANADA,1997
18088,GUADAHORTUNA,2005
18096,HUELAGO,2008
18095,GUEVEJAR,1996
18098,HUESCAR,2011
18094,GUEJAR SIERRA,2007
18097,HUENEJA,2007
18102,ILLORA,2007
18100,HUETOR TAJAR,2005
18099,HUETOR DE SANTILLAN,2004
18103,ITRABO,2006
18101,HUETOR VEGA,2001
18108,JEREZ DEL MARQUESADO,2008
18109,JETE,2006
18107,JAYENA,2009
18106,JATAR,2009
18105,IZNALLOZ,2009
18154,LA PEZA,2007
18126,LA MALAHA,2006
18114,LA CALAHORRA,2007
18111,JUN,2004
18112,JUVILES,2010
18117,LANTEIRA,2007
18901,LA TAHA,2010
18116,LANJARON,2006
18115,LACHAR,1996
18193,LA ZUBIA,2000
18122,LOJA,2013
18120,LENTEGI,2006
18119,LECRIN,2007
18905,LAS GABIAS,2000
18121,LOBRAS,2013
18127,MARACENA,2012
18124,LUJAR,2010
18123,LUGROS,2007
18906,LOS GUAJARES,2009
18128,MARCHAL,2008
18135,MONTEFRIO,2008
18132,MOCLIN,2007
18133,MOLVIZAR,2010
18134,MONACHIL,1995
18136,MONTEJICAR,2010
18140,MOTRIL,2006
18137,MONTILLANA,2009
